product_id,max_daily_sales,avg_daily_sales,safety_stock_level,id,name,category,brand
18379,1,1.0,7.0,18379,Helly Hansen Men's Stripe Crew Shirt,Active,Helly Hansen
18381,1,1.0,7.0,18381,Carhartt Men's Big-Tall Big C Signature Logo Midweight Sweatshirt,Active,Carhartt
18382,1,1.0,7.0,18382,Dickies Men's 13 Inch Inseam Loose Fit Striped Work Short With Multi Use Pocket,Active,Dickies
18385,1,1.0,7.0,18385,Carhartt Mens Tall Heavyweight Hooded Sweatshirt,Active,Carhartt
18388,1,1.0,7.0,18388,Smartwool PhD Run Graduated Compression Ultra Light Socks,Active,SmartWool
18389,1,1.0,7.0,18389,JOHN DEERE CLASSIC LOGO MENS GREEN HOODED SWEATSHIRT,Active,John Deere
18393,1,1.0,7.0,18393,Russell Athletic Men's Dri-Power Raglan Muscle,Active,Russell Athletic
18395,1,1.0,7.0,18395,Russell Athletic Men's NuBlend Pant without Pockets,Active,Russell Athletic
18397,1,1.0,7.0,18397,Authentic Pigment 11 oz. Pigment-Dyed Fleece Crew - POPPY - S,Active,Authentic Pigment
18401,1,1.0,7.0,18401,Columbia Men's Palmerston Peak Short,Active,Columbia
18404,1,1.0,7.0,18404,Darn Tough Vermont Merino Wool Over-The-Calf Cushion Sock,Active,Darn Tough
18406,1,1.0,7.0,18406,Thorlo Unisex Wool/Thorlon Thick Cushion Hiking Sock,Active,Thorlo
18407,1,1.0,7.0,18407,Jerzees Men's Comfort Jersey Polo Shirt. J100,Active,Jerzees
18408,1,1.0,7.0,18408,CW-X Unisex Adult Ventilator Compression Support  Socks,Active,CW-X
18409,1,1.0,7.0,18409,Leo Upper Body Full Compression Men's Shaper,Active,Leonisa
18411,1,1.0,7.0,18411,SUB DUAL Sports Compression Fit Baselayer Top Long Sleeve,Active,Sub Sports
18414,1,1.0,7.0,18414,Helly Hansen Men's Fly Pant,Active,Helly Hansen
18415,1,1.0,7.0,18415,adidas Men's Samba Short Tight,Active,adidas
18417,1,1.0,7.0,18417,Carhartt Men's Solid Ripstop Utility Scrub Top,Active,Carhartt
18418,1,1.0,7.0,18418,ASICS Men's Team Medley Tight,Active,ASICS
18420,1,1.0,7.0,18420,Nike Classic Fleece Hooded Top,Active,Nike
18421,1,1.0,7.0,18421,Dockers Men's 3-Pack Sport Crew Socks Big & Tall,Active,Dockers
18423,1,1.0,7.0,18423,adidas Men's Casuals Crew Cushioned Socks (3-Pack),Active,adidas
18428,1,1.0,7.0,18428,Jerzees 9 oz Sweatpant w Pockets (4850MP) Super Sweats Available in 8 Colors,Active,Jerzees
18429,1,1.0,7.0,18429,Geoffrey Beene Men's Button Mock Sweater,Active,Geoffrey Beene
18430,1,1.0,7.0,18430,Smartwool Men's Midweight Funnel Zip,Active,SmartWool
18431,1,1.0,7.0,18431,MJ Soffe Men's Stadium Stripe Polo Shirt,Active,MJ Soffe
18432,1,1.0,7.0,18432,SUB COLD Sports Compression Fit Thermal Baselayer Top Long Sleeve,Active,Sub Sports
18433,1,1.0,7.0,18433,Augusta Sportswear Wicking Mock Turtleneck. 797,Active,Augusta
18435,1,1.0,7.0,18435,KingSize Big & Tall Fleece Pullover Hoodie,Active,KingSize
18437,1,1.0,7.0,18437,ExOfficio Men's Exo Dri 1/4 Zip Tee,Active,ExOfficio
18439,1,1.0,7.0,18439,Arc'teryx Men's Delta LT Zip Shirt,Active,Arc'teryx
18440,1,1.0,7.0,18440,Champion S257 Double Dry Performance Fleece Hoody - Black,Active,Champion
18443,1,1.0,7.0,18443,Reverse Weave Open Botton Pant w/ Pockets Black S,Active,Champion
18444,1,1.0,7.0,18444,Anvil 215 100% Cotton Tank,Active,Anvil
18445,1,1.0,7.0,18445,Mens Champion Reverse Weave Closed-bottom Sweatpant - P1049,Active,Champion
18446,1,1.0,7.0,18446,Carhartt Men's Liner Socks 3 Pack,Active,Carhartt
18447,1,1.0,7.0,18447,C-IN2 Men's Pop Color Street Jock,Active,C-IN2
18448,1,1.0,7.0,18448,Boston Celtics White adidas Primary Logo T-Shirt,Active,adidas
18449,1,1.0,7.0,18449,Mountain Hardwear Men's Ghost Whisperer Down Jacket,Active,Mountain Hardwear
18454,1,1.0,7.0,18454,Hawke & Co Men's Performance Pique Zipfront Polo Shirt,Active,Hawke & Co
18455,1,1.0,7.0,18455,Drymax Socks Trail Running 1/4 Crew High Sock Socks,Active,Drymax Socks
18456,1,1.0,7.0,18456,Life is good Man Cave Men's T-Shirt,Active,Life Is Good
18457,1,1.0,7.0,18457,Mens Retro Classic Bowling Shirt Panel L XL XXL 3XL,Active,Good Life Shirts
18458,1,1.0,7.0,18458,Champion Men's Reach Performance Fleece Pant,Active,Champion
18459,1,1.0,7.0,18459,Harriton M720 Mens Athletic V-neck Pullover Jacket,Active,Harriton
18461,1,1.0,7.0,18461,Sugoi R + R Knee High Socks,Active,Sugoi
18464,1,1.0,7.0,18464,ASICS Men's Circuit 7 Warm-Up Long Sleeve Short,Active,ASICS
18465,1,1.0,7.0,18465,2XU Men's Elite Compression Performance Sock,Active,2XU
18470,1,1.0,7.0,18470,Double Dry Competitor Compression Tee Slate Gray Heather S,Active,Champion
18471,1,1.0,7.0,18471,PUMA Men's Cat Tee,Active,PUMA
18472,1,1.0,7.0,18472,Columbia Men's Big Ultimate Roc Pant,Active,Columbia
18479,1,1.0,7.0,18479,Columbia Sportswear Blood and Guts Long Sleeve Tee,Active,Columbia
18480,1,1.0,7.0,18480,prAna Men's Sutra Pant,Active,prAna
18481,1,1.0,7.0,18481,Icebreaker Men's Quattro Hood,Active,Icebreaker
18483,1,1.0,7.0,18483,Smartwool Men's Microweight Bottoms,Active,SmartWool
18484,1,1.0,7.0,18484,Champion Men's Double Dry Fitted Muscle Tee,Active,Champion
18487,1,1.0,7.0,18487,PGA Tour Men's Short Sleeve Poly Performance Golf Shirt,Active,PGA Tour
18488,1,1.0,7.0,18488,adidas Men's Casuals Half Crew Core Sock (2-Pack),Active,adidas
18490,1,1.0,7.0,18490,Thorlo Men Lite Running Thorlo Men Lite Running Micro-Mini Low-Cut Sock,Active,Thorlo
18491,1,1.0,7.0,18491,Capezio Men's Men's Knit Footed Tights With Back Seams,Active,Capezio
18492,1,1.0,7.0,18492,adidas Men's Response Bermuda Short,Active,adidas
18495,1,1.0,7.0,18495,MJ Soffe Men's Marathon Quarter Zip Fleece Sweatshirt,Active,MJ Soffe
18497,1,1.0,7.0,18497,Hot Chillys Men's Mec Ankle Tight,Active,Hot Chillys
18498,1,1.0,7.0,18498,Hanes Men's 10 Pack No Show Sock,Active,Hanes
18500,1,1.0,7.0,18500,adidas Men's Athletic Comfort Climalite 2-Pack Crew Undershirt,Active,adidas
18502,1,1.0,7.0,18502,Helly Hansen Men's HH Warm Pant,Active,Helly Hansen
18504,1,1.0,7.0,18504,adidas Men's Response Traditional Polo,Active,adidas
18505,1,1.0,7.0,18505,Icebreaker Men's Hike Lite Crew Sock,Active,Icebreaker
18506,1,1.0,7.0,18506,Pearl Izumi Men's Pro Softshell Jacket,Active,Pearl iZUMi
18509,1,1.0,7.0,18509,PUMA Men's Ferrari Logo Tee,Active,PUMA
18513,1,1.0,7.0,18513,Champion Men's Demand Short,Active,Champion
18515,1,1.0,7.0,18515,adidas Men's Techfit Powerweb Short-Sleeve Tee,Active,adidas
18518,1,1.0,7.0,18518,Zero Restriction Men's Featherweight Pant Rain Pant,Active,Zero Restriction
18520,1,1.0,7.0,18520,Icebreaker Men's Anatomica Boxer,Active,Icebreaker
18522,1,1.0,7.0,18522,Jerzees 4528 Super Sweats 50/50 Quarter-Zip Pullover,Active,Jerzees
18524,1,1.0,7.0,18524,SKINS Men's A400 Short Sleeve Top,Active,Skins
18527,1,1.0,7.0,18527,2(x)ist Men's Athletic Jock Strap,Active,2(x)ist
18529,1,1.0,7.0,18529,Carhartt Men's All Terrain Low Cut Tab Socks,Active,Carhartt
18530,1,1.0,7.0,18530,Volcom Men's Basic Hoody,Active,Volcom
18531,1,1.0,7.0,18531,Wrightsock Men's Coolmesh Ii Quarter Single Pack Socks,Active,Wrightsock
18533,1,1.0,7.0,18533,KingSize Big & Tall Fleece Sweatpants with Open-Bottom,Active,KingSize
18535,1,1.0,7.0,18535,Caterpillar Men's Full Zip Hooded Sweatshirt,Active,Caterpillar
18536,1,1.0,7.0,18536,Champion Men's Demand Tee,Active,Champion
18538,1,1.0,7.0,18538,Hot Chillys Men's Mec Crewneck Tee - Available in Can,Active,Hot Chillys
18542,1,1.0,7.0,18542,Pearl Izumi Men's Select Tri Sleeveless Jersey,Active,Pearl iZUMi
18543,1,1.0,7.0,18543,Champion Men's Lacrosse Short,Active,Champion
18544,1,1.0,7.0,18544,Nike Classic Fleece Hooded Top,Active,Nike
18548,1,1.0,7.0,18548,ExOfficio Reef Runner Lite Long-Sleeve Shirt,Active,ExOfficio
18551,1,1.0,7.0,18551,Reebok Men's Clinch Knit Short,Active,Reebok
18553,1,1.0,7.0,18553,Injinji Performance Midweight No Show Sock,Active,Injinji
18554,1,1.0,7.0,18554,PUMA Men's Velour Pant,Active,PUMA
18555,1,1.0,7.0,18555,Adidas Mens Sueded Hooded Fleece Pullover Hoodie Gray,Active,adidas
18556,1,1.0,7.0,18556,Hanes Men's 6-Pack Cushion Low Cut Socks,Active,Hanes
18559,1,1.0,7.0,18559,C-IN2 Men's Core Basic Strap Jock,Active,C-IN2
18560,1,1.0,7.0,18560,Fox Hashed Pullover Fleece Hoodie - Black,Active,Fox
18562,1,1.0,7.0,18562,Champion 9 oz. 50/50 EcoSmart Open-Bottom Pants - LIGHT STEEL - S,Active,Champion
18564,1,1.0,7.0,18564,Pearl iZUMi Attack Sock,Active,Pearl iZUMi
18565,1,1.0,7.0,18565,Gildan Ultra Cotton Sleeveless T-Shirt (2700) Available in 6 Colors,Active,Gildan
18567,1,1.0,7.0,18567,Life is good Summit Meeting Men's T-Shirt,Active,Life Is Good
18568,1,1.0,7.0,18568,Quiksilver Waterman Men's Nootka Island Sweater,Active,Quiksilver
18572,1,1.0,7.0,18572,Zorrel - Insect Shield Apparel Long Sleeve Tee Shirt,Active,Zorrel
18574,1,1.0,7.0,18574,Mountain Khakis Men's Granite Creek Convertible Pant,Active,Mountain Khakis
18575,1,1.0,7.0,18575,YogaColors Emoticon Unisex Flex Fleece Zip Hoody F497,Active,YogaColors
18577,1,1.0,7.0,18577,Saucony Tech Training Pant,Active,Saucony
18578,1,1.0,7.0,18578,Duofold Juniors Youth Base Weight First Layer Bottom,Active,Duofold
18579,1,1.0,7.0,18579,Quiksilver Men's Barkley Hoodie,Active,Quiksilver
18581,1,1.0,7.0,18581,Holloway Sportswear Men's Elite Performance Pique Arrowhead Shirt. 222426,Active,Holloway
18582,1,1.0,7.0,18582,Volcom Men's EDS Pullover Hoodie,Active,Volcom
18586,1,1.0,7.0,18586,Smartwool Toe Sock Micro,Active,SmartWool
18588,1,1.0,7.0,18588,Champion Men's Cold Weather Compression Mock Neck Tee,Active,Champion
18589,1,1.0,7.0,18589,Dr. Comfort Diabetic Ankle Socks,Active,Dr. Comfort
18594,1,1.0,7.0,18594,adidas Men's Response Short-Sleeve Tee,Active,adidas
18597,1,1.0,7.0,18597,Wolverine Men's Military Fleece  Bottom,Active,Wolverine
18601,1,1.0,7.0,18601,Mens Social Network Grill Crusher Tee,Active,Life Is Good
18604,1,1.0,7.0,18604,Tri-Mountain Men's Stretch Mock Turtleneck T-Shirt. 620,Active,Tri-Mountain
18605,1,1.0,7.0,18605,CW-X Men's CW-X Ventilator Stabilyx Tri Short,Active,CW-X
18607,1,1.0,7.0,18607,2XU Men's Compression 3/4 Tights,Active,2XU
18608,1,1.0,7.0,18608,Champion Men's Super Hood Pullover,Active,Champion
18609,1,1.0,7.0,18609,Uncle Larry Navy Blue Velour Tracksuit,Active,Sweatsedo
18612,1,1.0,7.0,18612,Champion Men's Double Dry Classic Fleece Full Zip Hood,Active,Champion
18613,1,1.0,7.0,18613,Tri-Mountain Men's Realtree Pattern Camouflage Sweatshirt. 689C,Active,Tri-Mountain
18616,1,1.0,7.0,18616,Dickies Mens 13 Inch Loose Fit Cargo Short,Active,Dickies
18617,1,1.0,7.0,18617,PT803PS Mens and Ladies Dry Fit Short Sleeve Workout Gym Shirt with Side Panels-Made with Moisture Management and Odor Reducing Performance Material-Colors Include Black Red White Navy and Royal Blue-Sizes SM-XXXL,Active,Game Gear
18618,1,1.0,7.0,18618,adidas Men's Revo Pant,Active,adidas
18620,1,1.0,7.0,18620,LRG Core Collection Pullover Hoodie - Men's,Active,LRG
18621,1,1.0,7.0,18621,NIKE CLASSIC FLEECE CREW MENS 404509-063,Active,Nike
18622,1,1.0,7.0,18622,KingSize Big & Tall Fleece Zipper Hoodie,Active,KingSize
18624,1,1.0,7.0,18624,Drymax Socks Cold Weather Running Crew Sock Socks,Active,Drymax Socks
18627,1,1.0,7.0,18627,Wolverine Men's Crew Top,Active,Wolverine
18628,1,1.0,7.0,18628,Geoffrey Beene Men's Cotton Fancy Stripe Crew Neck Sweater,Active,Geoffrey Beene
18631,1,1.0,7.0,18631,Terramar Men's Thermolator II Pant,Active,Terramar
18633,1,1.0,7.0,18633,ExOfficio Men's Sol Cool Short-Sleeve Tee,Active,ExOfficio
18635,1,1.0,7.0,18635,Puma Men's Foundation Hooded Sweat Fleece,Active,PUMA
18636,1,1.0,7.0,18636,Mj Soffe Men's Heavy Weight Jersey Short,Active,MJ Soffe
18637,1,1.0,7.0,18637,Alo Sport Men's Recovery Pant,Active,alo Sport
18640,1,1.0,7.0,18640,Wrightsock Men's Coolmesh Ii Crew 3 Pack Socks,Active,Wrightsock
18643,1,1.0,7.0,18643,The Fairway Collection Legend Sueded Microfiber Windshirt from Charles River Apparel,Active,Charles River Apparel
18644,1,1.0,7.0,18644,2XU Men's Elite Compression Long Sleeve Top,Active,2XU
18647,1,1.0,7.0,18647,Minus33 Merino Wool Sock 903 Day Hiker Socks,Active,Minus33 Merino Wool
18648,1,1.0,7.0,18648,Safe-T-Gard Jock Strap Athletic Supporter - Black,Active,Safe-T-Gard
18654,1,1.0,7.0,18654,PUMA Men's Ferrari Hooded Sweat Jacket,Active,PUMA
18657,1,1.0,7.0,18657,Mens Nike Classic Fleece Full Zip Hoodie White / Black 404512-100,Active,Nike
18658,1,1.0,7.0,18658,SmartWool Walking Light Mini Crew Sock,Active,SmartWool
18664,1,1.0,7.0,18664,2XU Recovery Compression Leg Sleeves,Active,2XU
18665,1,1.0,7.0,18665,Smartwool PhD Toe Sock Micro Socks,Active,SmartWool
18666,1,1.0,7.0,18666,adidas Men's Clima365 Short,Active,adidas
18669,1,1.0,7.0,18669,Basketball Socks Half Cushioned Crew Socks - Royal Blue/White (One Size Fits All),Active,ChalkTalkSPORTS
18672,1,1.0,7.0,18672,NIKE FLEECE PO HOODY MENS 404538-100,Active,Nike
18673,1,1.0,7.0,18673,Life is Good Men's Social Network Fish Crusher Tee,Active,Life Is Good
18676,1,1.0,7.0,18676,PUMA Men's BMW Hooded Sweat Jacket,Active,PUMA
18677,1,1.0,7.0,18677,Fruit of the Loom Men's 6 Pack Over The Calf Tube Socks,Active,Fruit of the Loom
18679,1,1.0,7.0,18679,adidas Men's Climalite II Low Cut Sock (2-Pack),Active,adidas
18680,1,1.0,7.0,18680,Point6 Lifestyle Light Crew Socks,Active,point6
18681,1,1.0,7.0,18681,Icebreaker Men's Legacy Hood,Active,Icebreaker
18683,1,1.0,7.0,18683,Champion Men's Double Dry Fitted Short,Active,Champion
18684,1,1.0,7.0,18684,Rocky Balboa Apollo Movie Boxing American Flag Shorts,Active,Rocky
18687,1,1.0,7.0,18687,ExOfficio BugsAway Purdom Hiker Sock,Active,ExOfficio
18688,1,1.0,7.0,18688,Life is Good Men's Crusher Hooked Tee,Active,Life Is Good
18694,1,1.0,7.0,18694,Champion C22C CH 50/50 Full Zip Hood Jt,Active,Champion
18696,1,1.0,7.0,18696,Tri-Mountain Men's Big And Tall UltraCool 1/4-Zip Pullover Shirt. 655,Active,Tri-Mountain
18698,1,1.0,7.0,18698,Jerzees 29L 5.6 oz. 50/50 Long-Sleeve T-Shirt,Active,Jerzees
18699,1,1.0,7.0,18699,Timberland Basic Quarter Sock,Active,Timberland
18701,1,1.0,7.0,18701,SockGuy Men's Mustache Socks,Active,SockGuy
18702,1,1.0,7.0,18702,Spandex / Nylon Shorts w/ Crystal in Many Colors,Active,Lizatards
18703,1,1.0,7.0,18703,adidas Men's Corner Route Full-Zip Hoodie,Active,adidas
18706,1,1.0,7.0,18706,Dockers Men's 6-Pack Athletic Crew Socks,Active,Dockers
18707,1,1.0,7.0,18707,Eurosocks  Ski Zone Sock,Active,Eurosock
18708,1,1.0,7.0,18708,2XU Men's Thermal Compression Long Sleeve Top,Active,2XU
18710,1,1.0,7.0,18710,Champion S185 90/10 Cotton Max Quarter-Zip Hood,Active,Champion
18714,1,1.0,7.0,18714,SockGuy Men's Chains Socks,Active,SockGuy
18716,1,1.0,7.0,18716,Pearl Izumi Men's Infinity LD Short Black,Active,Pearl iZUMi
18717,1,1.0,7.0,18717,Under Armour Men's Base 1.0 Leggings,Active,Under Armour
18718,1,1.0,7.0,18718,Hanes Men's 4-Pack Comfort Stretch No Show Socks,Active,Hanes
18721,1,1.0,7.0,18721,WrightSock Double Layer Coolmesh Tab Sock - 2 Pack,Active,Wrightsock
18722,1,1.0,7.0,18722,neff Men's Daily Fashion Hoodie,Active,NEFF
18723,1,1.0,7.0,18723,Tasc Performance Men's Essential Crew T-Shirt,Active,tasc Performance
18725,1,1.0,7.0,18725,Goodhew Men's Milan Sock,Active,Goodhew
18727,1,1.0,7.0,18727,Champion Men's Double Dry Eco Training Tee,Active,Champion
18729,1,1.0,7.0,18729,adidas Men's Supernova 7- Inch Baggy Short,Active,adidas
18730,1,1.0,7.0,18730,KingSize Big & Tall Easy-Care Fleece Cargo Pants,Active,KingSize
18733,1,1.0,7.0,18733,Russell Athletics Men's Taped Warm Up Pant,Active,Russell Athletic
18735,1,1.0,7.0,18735,CHAMPION Men's Retro Pull Over Hoodie - S4574CG,Active,Champion
18736,1,1.0,7.0,18736,Carhartt Men's Work-Flex Pant,Active,Carhartt
18737,1,1.0,7.0,18737,Lrg Split Tek Zip Up Hoodie,Active,LRG
18738,1,1.0,7.0,18738,Icebreaker Men's Relaxed Boxer with Fly,Active,Icebreaker
18743,1,1.0,7.0,18743,Underworks Zip-N-Trim Support Brief Girdle for Men with 8-inch Powerband,Active,Underworks
18745,1,1.0,7.0,18745,Carhartt Men's Waterproof Breathable Acadia Pant,Active,Carhartt
18748,1,1.0,7.0,18748,Menâ€™s Tottenham Hotspur 1882 T-Shirt Tops by Under Armour,Active,Under Armour
18750,1,1.0,7.0,18750,Wigwam Men's Cross Trainer Socks,Active,Wigwam
18751,1,1.0,7.0,18751,SealSkinz Over the Calf 15 Hiking Skiing Waterproof Socks,Active,Seal Skinz
18754,1,1.0,7.0,18754,Gildan 50/50 Open-Bottom Sweatpants,Active,Gildan
18758,1,1.0,7.0,18758,Callaway Men's Flat Front Solid Short,Active,Callaway
18759,1,1.0,7.0,18759,Threads4Thought Men's Triblend Zip Front Hoodie,Active,Threads4Thought
18765,1,1.0,7.0,18765,Adidas Men's Basketball 3-Stripes Pant,Active,adidas
18766,1,1.0,7.0,18766,PUMA Men's Poly Fleece Pullover Hooded Sweatshirt,Active,PUMA
18768,1,1.0,7.0,18768,ASICS Men's ASX Boxer,Active,ASICS
18770,1,1.0,7.0,18770,Champion Men's Super Hood Full Zip,Active,Champion
18771,1,1.0,7.0,18771,Rapid Dominance US Airforce Full Zip Fleece Military Hoodies,Active,Rapid Dominance
18772,1,1.0,7.0,18772,FootJoy ProDry Men's Crew Socks (1 Pair) Shoe Size 7-12,Active,FootJoy
18776,1,1.0,7.0,18776,Nike Golf 2012 Therma-FIT Sleeve,Active,Nike
18779,1,1.0,7.0,18779,Wolverine Men's  Bottom,Active,Wolverine
18780,1,1.0,7.0,18780,Wrightsock Men's 3-Pack Running II Quarter Socks,Active,Wrightsock
18781,1,1.0,7.0,18781,Quiksilver Waterman Men's Shell Shock Jacket,Active,Quiksilver
18783,1,1.0,7.0,18783,Arc'teryx Phase AR Bottom - Men's,Active,Arc'teryx
18784,1,1.0,7.0,18784,adidas Men's Response Tracksuit Pant,Active,adidas
18785,1,1.0,7.0,18785,Duofold Men's Big-Tall Mid Weight Crew Thermal Top,Active,Duofold
18786,1,1.0,7.0,18786,Nike Performance Adult Football Crew Socks - 2 Pair,Active,Nike
18787,1,1.0,7.0,18787,Outdoor Research Men's Alibi Pants,Active,Outdoor Research
18788,1,1.0,7.0,18788,Mundo Unico Men's Classic Jock Strap Thong,Active,Mundo Unico
18789,1,1.0,7.0,18789,Columbia Sportswear Men's Baselayer Midweight Short Sleeve Top,Active,Columbia
18794,1,1.0,7.0,18794,ASICS Men's Ready Set Singlet,Active,ASICS
18795,1,1.0,7.0,18795,Life is Good Men's King Of The Grill Short Sleeve Tee,Active,Life Is Good
18797,1,1.0,7.0,18797,French Connection Men's Randolph Donegal Sweater,Sweaters,French Connection
18798,1,1.0,7.0,18798,7 Diamonds Men's Chatel Cardigan,Sweaters,7 Diamonds
18799,1,1.0,7.0,18799,J.C. Rags Men's Merino Cardigan,Sweaters,J.C. Rags
18801,1,1.0,7.0,18801,French Connection Men's Trino Textured Sweater,Sweaters,French Connection
18802,1,1.0,7.0,18802,J.C. Rags Men's Reversed Cable Blazer,Sweaters,J.C. Rags
18806,1,1.0,7.0,18806,Spring+Mercer Men's Rugby V-Neck Sweater,Sweaters,Spring+Mercer
18807,1,1.0,7.0,18807,Port Authority Interlock Mock Turtleneck (K321) Available in 10 Colors,Sweaters,Port Authority
18808,1,1.0,7.0,18808,DC Men's Sabotage 3 Sweater,Sweaters,DC
18811,1,1.0,7.0,18811,Tommy Hilfiger Men Shawl Collar Motif Design V-Neck Sweater,Sweaters,Tommy Hilfiger
18816,1,1.0,7.0,18816,7 Diamonds Men's Cortina Sweater,Sweaters,7 Diamonds
18818,1,1.0,7.0,18818,Devon & Jones Air spun cotton V-Neck Vest. D477,Sweaters,Devon & Jones
18819,1,1.0,7.0,18819,Eddie Bauer Classic Fit Cotton/Cashmere V-Neck Sweater,Sweaters,Eddie Bauer
18822,1,1.0,7.0,18822,Carhartt Men's Big-Tall Sweater Knit Quarter Zip,Sweaters,Carhartt
18824,1,1.0,7.0,18824,Tommy Bahama Flip Side Pro Half Zip (T21797),Sweaters,Tommy Bahama
18826,1,1.0,7.0,18826,Alex Stevens Men's Ribbed Turtle Neck,Sweaters,Alex Stevens
18827,1,1.0,7.0,18827,Volcom Men's Subsonic Sweater,Sweaters,Volcom
18828,1,1.0,7.0,18828,Ugly Christmas Sweater - Frosty the Nose Thief Sweater by Tipsy Elves,Sweaters,Tipsy Elves
18830,1,1.0,7.0,18830,Smartwool Men's Granite Creek Crew Neck Sweater,Sweaters,SmartWool
18831,1,1.0,7.0,18831,Ugly Christmas Sweater - Reindeer Double Date Cardigan by Tipsy Elves,Sweaters,Tipsy Elves
18833,1,1.0,7.0,18833,Dockers Men's Center Argyle Crew Sweater,Sweaters,Dockers
18834,1,1.0,7.0,18834,Original Penguin Men's Hector V-Neck Sweater,Sweaters,Original Penguin
18836,1,1.0,7.0,18836,Port Authority Men's Big Cotton Interlock Knit Turtleneck. K322,Sweaters,Port Authority
18837,1,1.0,7.0,18837,Dockers Men's Chest Stripe Sweater,Sweaters,Dockers
18839,1,1.0,7.0,18839,Calvin Klein Jeans Men's Toggle Cable Cardigan Sweater,Sweaters,Calvin Klein Jeans
18840,1,1.0,7.0,18840,Pendleton Men's Weekender Zip-front Cardigan Sweater,Sweaters,Pendleton
18844,1,1.0,7.0,18844,Ugly Christmas Sweater - Holiday Reindeer Pullover Sweater by Skedouche,Sweaters,Skedouche
18845,1,1.0,7.0,18845,Van Heusen Men's Windowpane Partial Zip Sweater,Sweaters,Van Heusen
18846,1,1.0,7.0,18846,Calvin Klein Jeans Men's Long-Sleeve Half-Zip Sweater,Sweaters,Calvin Klein Jeans
18847,1,1.0,7.0,18847,Carhartt Men's Big-Tall Sweater Knit Crew Neck,Sweaters,Carhartt
18848,1,1.0,7.0,18848,Kenneth Cole Men's Stripe V-Neck Sweater,Sweaters,Kenneth Cole
18850,1,1.0,7.0,18850,Nautica Men's Milano Zip Stripe Sweater,Sweaters,Nautica
18852,1,1.0,7.0,18852,Dockers Men's Chest Stripe Mock Sweater,Sweaters,Dockers
18857,1,1.0,7.0,18857,IZOD Men's Shaker Chest Stripe Sweater,Sweaters,IZOD
18859,1,1.0,7.0,18859,Pendleton Men's Shetland Crew Cardigan,Sweaters,Pendleton
18864,1,1.0,7.0,18864,Ugly Christmas Sweater - Yellow Snow Sweater by Tipsy Elves,Sweaters,Tipsy Elves
18865,1,1.0,7.0,18865,Tommy Hilfiger Men's Half Zip Sweater,Sweaters,Tommy Hilfiger
18866,1,1.0,7.0,18866,DC Men's Bob Sweater,Sweaters,DC
18868,1,1.0,7.0,18868,Calvin Klein Jeans Men's Lightweight Yarn Acid Wash Sweater,Sweaters,Calvin Klein Jeans
18869,1,1.0,7.0,18869,Van Heusen Men's Argyle Sweater,Sweaters,Van Heusen
18870,1,1.0,7.0,18870,Dockers Men's Multip Plaid Crew Sweater,Sweaters,Dockers
18876,1,1.0,7.0,18876,Williams Cashmere Men's 100% Cashmere Striped Crew Neck Sweater,Sweaters,Williams Cashmere
18877,1,1.0,7.0,18877,Alex Stevens Men's Ribbed Full-Zip Mock Neck Sweater,Sweaters,Alex Stevens
18878,1,1.0,7.0,18878,Ugly Christmas Sweater - Lighted LED Naughty Gingerbread Man Holiday Sweater by Skedouche,Sweaters,Skedouche
18879,1,1.0,7.0,18879,Paul Fredrick Silk Cotton \ Cashmere Solid Turtleneck Collar Sweater,Sweaters,Paul Fredrick
18880,1,1.0,7.0,18880,Ugly Christmas Sweater - Santa Sweater by Tipsy Elves,Sweaters,Tipsy Elves
18883,1,1.0,7.0,18883,Ugly Christmas Sweater - Excited Snowman Naughty Holiday Sweater by Skedouche,Sweaters,Skedouche
18884,1,1.0,7.0,18884,Ugly Holiday Sweater - Lighted Chanukah Holiday Sweater with LED Lights,Sweaters,Skedouche
18885,1,1.0,7.0,18885,Van Heusen Men's Cardigan,Sweaters,Van Heusen
18886,1,1.0,7.0,18886,Williams Cashmere Men's 100% Cashmere Zip Mock-Neck Stripe Sweater,Sweaters,Williams Cashmere
18887,1,1.0,7.0,18887,Nautica Men's Milano Bold Solid Sweater,Sweaters,Nautica
18888,1,1.0,7.0,18888,WeSC Men's Tron Sweater,Sweaters,WESC
18889,1,1.0,7.0,18889,Columbia Men's Roc Ii Crew Sweater,Sweaters,Columbia
18890,1,1.0,7.0,18890,Dockers Men's Stripe Crew Sweater,Sweaters,Dockers
18891,1,1.0,7.0,18891,Mens Lambswool Turtle Neck Sweater,Sweaters,Wool Overs
18894,1,1.0,7.0,18894,Tommy Hilfiger Men V-neck Striped Logo Sweater Pullover,Sweaters,Tommy Hilfiger
18897,1,1.0,7.0,18897,Perry Ellis Men's Long Sleeve V-Neck Ribbed Sweater,Sweaters,Perry Ellis
18901,1,1.0,7.0,18901,Dockers Men's Exploded Argyle Crew Sweater,Sweaters,Dockers
18904,1,1.0,7.0,18904,Ed Garments Men's Heavy Duty V-Neck With No Pocket Cardigan. 351,Sweaters,Ed Garments
18907,1,1.0,7.0,18907,Dockers Men's Diamonds Vest,Sweaters,Dockers
18908,1,1.0,7.0,18908,Alex Stevens Men's Center Cable Shawl,Sweaters,Alex Stevens
18913,1,1.0,7.0,18913,Ed Garments Men's Button Front Performance Vest. 352,Sweaters,Ed Garments
