id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
39880,27511,22123,777,107829,Shipped,2023-06-06 11:22:50 UTC,2023-06-08 16:55:00 UTC,,,34.9900016784668
40450,27900,22427,21703,109356,Shipped,2023-03-01 13:31:05 UTC,2023-03-02 01:40:00 UTC,,,34.9900016784668
41271,28452,22859,16338,111562,Shipped,2023-04-14 06:17:38 UTC,2023-04-14 23:48:00 UTC,,,34.9900016784668
42717,29460,23614,21041,115494,Shipped,2023-06-14 03:35:32 UTC,2023-06-12 03:13:00 UTC,,,34.9900016784668
46922,32294,25859,499,126915,Shipped,2023-05-19 10:54:06 UTC,2023-05-16 17:14:00 UTC,,,34.9900016784668
48295,33212,26597,20831,130626,Shipped,2023-02-21 14:49:16 UTC,2023-02-22 07:24:00 UTC,,,34.9900016784668
55683,38357,30703,22953,150572,Shipped,2023-06-27 11:15:09 UTC,2023-06-29 04:01:00 UTC,,,34.9900016784668
56648,39033,31247,10574,153207,Shipped,2023-05-25 00:28:38 UTC,2023-05-25 05:51:00 UTC,,,34.9900016784668
61703,42526,34087,6894,166914,Shipped,2023-04-15 14:56:35 UTC,2023-04-17 03:44:00 UTC,,,34.9900016784668
65415,45134,36205,20607,176876,Shipped,2023-03-31 00:40:47 UTC,2023-03-30 16:18:00 UTC,,,34.9900016784668
75213,51836,41552,10229,203256,Shipped,2023-03-21 08:19:51 UTC,2023-03-21 23:21:00 UTC,,,34.9900016784668
87769,60458,48449,13267,237006,Shipped,2023-05-26 09:30:59 UTC,2023-05-25 16:52:00 UTC,,,34.9900016784668
88381,60878,48760,9696,238671,Shipped,2023-01-31 22:53:02 UTC,2023-01-30 21:30:00 UTC,,,34.9900016784668
96442,66471,53214,22953,260581,Shipped,2023-04-27 14:52:43 UTC,2023-04-26 04:26:00 UTC,,,34.9900016784668
100760,69475,55669,9594,272268,Shipped,2023-05-10 09:51:59 UTC,2023-05-10 11:57:00 UTC,,,34.9900016784668
100761,69475,55669,10574,272270,Shipped,2023-05-10 12:36:17 UTC,2023-05-10 11:57:00 UTC,,,34.9900016784668
103914,71613,57382,22907,280719,Shipped,2023-05-27 00:49:48 UTC,2023-05-27 00:30:00 UTC,,,34.9900016784668
113084,77930,62387,13452,305380,Shipped,2023-05-06 00:19:09 UTC,2023-05-08 22:32:00 UTC,,,34.9900016784668
113259,78049,62483,518,305841,Shipped,2023-05-25 15:57:41 UTC,2023-05-23 23:08:00 UTC,,,34.9900016784668
118326,81511,65220,7387,319479,Shipped,2023-02-17 06:43:46 UTC,2023-02-16 04:06:00 UTC,,,34.9900016784668
119782,82511,66078,16595,323405,Shipped,2023-04-26 16:12:14 UTC,2023-04-25 09:57:00 UTC,,,34.9900016784668
121470,83664,66982,5462,327961,Shipped,2023-01-26 11:58:25 UTC,2023-01-28 08:23:00 UTC,,,34.9900016784668
121641,83787,67069,19616,328422,Shipped,2023-03-21 05:00:43 UTC,2023-03-22 02:41:00 UTC,,,34.9900016784668
121914,83966,67212,22143,329159,Shipped,2023-01-07 11:53:16 UTC,2023-01-10 02:51:00 UTC,,,34.9900016784668
124271,85590,68541,22700,335556,Shipped,2023-02-01 08:15:37 UTC,2023-02-04 05:44:00 UTC,,,34.9900016784668
128859,88766,71038,15298,347959,Shipped,2023-03-01 09:59:36 UTC,2023-02-28 11:28:00 UTC,,,34.9900016784668
129548,89245,71423,22390,349785,Shipped,2023-02-24 04:31:10 UTC,2023-02-25 01:54:00 UTC,,,34.9900016784668
132001,90918,72765,13456,356491,Shipped,2023-06-21 04:15:28 UTC,2023-06-19 09:06:00 UTC,,,34.9900016784668
136416,94028,75268,9747,368495,Shipped,2023-05-16 02:08:25 UTC,2023-05-14 19:02:00 UTC,,,34.9900016784668
140326,96708,77397,2042,379000,Shipped,2023-02-04 23:53:36 UTC,2023-02-05 11:38:00 UTC,,,34.9900016784668
143375,98835,79101,10338,387203,Shipped,2023-05-01 02:57:11 UTC,2023-04-29 10:11:00 UTC,,,34.9900016784668
149064,102740,82273,4017,402546,Shipped,2023-04-08 03:45:48 UTC,2023-04-09 16:25:00 UTC,,,34.9900016784668
149299,102894,82392,16759,403163,Shipped,2023-05-02 00:33:57 UTC,2023-05-03 05:45:00 UTC,,,34.9900016784668
150906,103972,83231,21950,407546,Shipped,2023-03-31 10:34:14 UTC,2023-04-01 19:36:00 UTC,,,34.9900016784668
155489,107170,85720,6082,419992,Shipped,2023-06-05 01:22:21 UTC,2023-06-04 09:59:00 UTC,,,34.9900016784668
155824,107396,85889,22186,420908,Shipped,2023-05-27 11:48:59 UTC,2023-05-30 07:53:00 UTC,,,34.9900016784668
155831,107402,85896,17617,420929,Shipped,2023-01-22 12:06:56 UTC,2023-01-25 01:15:00 UTC,,,34.9900016784668
158456,109213,87281,16689,428036,Shipped,2023-06-11 00:47:20 UTC,2023-06-11 03:39:00 UTC,,,34.9900016784668
169875,117039,93518,11254,458874,Shipped,2023-04-10 05:53:55 UTC,2023-04-09 11:43:00 UTC,,,34.9900016784668
172871,119122,95214,16759,466914,Shipped,2023-04-11 06:42:54 UTC,2023-04-13 23:53:00 UTC,,,34.9900016784668
174594,120278,96171,12879,471583,Shipped,2023-01-28 03:27:21 UTC,2023-01-26 19:07:00 UTC,,,34.9900016784668
177304,122147,97688,22907,478831,Shipped,2023-06-26 23:02:51 UTC,2023-06-24 07:42:00 UTC,,,34.9900016784668
22798,15691,12660,11956,61721,Cancelled,2023-05-25 12:30:29 UTC,,,,35
52550,36189,28973,15991,142124,Cancelled,2023-01-31 09:21:59 UTC,,,,35
91050,62716,50232,22521,245930,Cancelled,2023-01-25 22:42:12 UTC,,,,35
111877,77101,61683,7065,302200,Cancelled,2023-03-30 14:45:43 UTC,,,,35
124445,85704,68627,11318,336025,Cancelled,2023-01-26 14:02:14 UTC,,,,35
128188,88294,70684,20341,346153,Cancelled,2023-04-17 03:39:10 UTC,,,,35
130184,89687,71764,15114,351547,Cancelled,2023-02-09 07:33:18 UTC,,,,35
140922,97123,77717,20623,380607,Cancelled,2023-06-23 07:32:59 UTC,,,,35
145749,100471,80419,10666,393557,Cancelled,2023-06-15 11:28:49 UTC,,,,35
2641,1815,1444,10429,7169,Complete,2023-03-19 10:12:07 UTC,2023-03-20 23:47:00 UTC,2023-03-25 08:31:00 UTC,,35
14768,10203,8272,23369,39963,Complete,2023-01-28 00:30:23 UTC,2023-01-29 00:13:00 UTC,2023-01-31 00:11:00 UTC,,35
15739,10871,8799,15034,42596,Complete,2023-04-07 23:58:04 UTC,2023-04-11 02:13:00 UTC,2023-04-14 12:23:00 UTC,,35
19026,13088,10573,12896,51514,Complete,2023-02-24 02:50:48 UTC,2023-02-21 18:30:00 UTC,2023-02-22 20:16:00 UTC,,35
25371,17478,14145,16887,68647,Complete,2023-02-25 17:22:28 UTC,2023-02-28 07:42:00 UTC,2023-03-03 03:02:00 UTC,,35
28309,19506,15764,18245,76611,Complete,2023-01-25 08:24:46 UTC,2023-01-24 21:34:00 UTC,2023-01-28 11:58:00 UTC,,35
35154,24217,19499,10513,95094,Complete,2023-01-27 01:19:01 UTC,2023-01-27 21:27:00 UTC,2023-01-28 00:52:00 UTC,,35
38336,26423,21301,25512,103714,Complete,2023-06-28 10:20:51 UTC,2023-06-28 17:54:00 UTC,2023-06-29 21:35:00 UTC,,35
60335,41573,33341,20341,163195,Complete,2023-03-10 23:22:42 UTC,2023-03-13 19:22:00 UTC,2023-03-15 11:46:00 UTC,,35
60413,41626,33390,3605,163403,Complete,2023-04-10 09:58:22 UTC,2023-04-12 00:24:00 UTC,2023-04-15 11:24:00 UTC,,35
60634,41780,33503,27471,164014,Complete,2023-03-16 03:02:00 UTC,2023-03-16 08:00:00 UTC,2023-03-19 15:17:00 UTC,,35
67697,46709,37493,10230,182987,Complete,2023-02-24 12:28:08 UTC,2023-02-22 08:17:00 UTC,2023-02-24 16:58:00 UTC,,35
68428,47202,37887,29038,184962,Complete,2023-05-23 06:05:52 UTC,2023-05-23 20:40:00 UTC,2023-05-26 18:36:00 UTC,,35
90771,62523,50069,25512,245181,Complete,2023-01-12 18:04:12 UTC,2023-01-13 05:50:00 UTC,2023-01-14 20:57:00 UTC,,35
91988,63371,50737,10500,248521,Complete,2023-02-06 13:23:45 UTC,2023-02-07 13:59:00 UTC,2023-02-07 22:56:00 UTC,,35
99660,68717,55051,16019,269297,Complete,2023-02-26 14:43:34 UTC,2023-02-27 16:04:00 UTC,2023-03-04 12:02:00 UTC,,35
100206,69090,55345,26306,270759,Complete,2023-05-05 04:38:13 UTC,2023-05-04 19:37:00 UTC,2023-05-07 07:52:00 UTC,,35
104608,72086,57738,18765,282637,Complete,2023-03-31 08:31:53 UTC,2023-04-02 21:41:00 UTC,2023-04-07 18:27:00 UTC,,35
109101,75209,60248,22521,294754,Complete,2023-02-27 02:50:03 UTC,2023-02-27 06:47:00 UTC,2023-03-02 20:43:00 UTC,,35
112006,77188,61757,20483,302532,Complete,2023-01-06 07:29:20 UTC,2023-01-05 05:21:00 UTC,2023-01-06 08:06:00 UTC,,35
119106,82059,65683,2814,321586,Complete,2023-03-26 08:33:13 UTC,2023-03-23 07:44:00 UTC,2023-03-27 02:50:00 UTC,,35
121620,83769,67057,26326,328373,Complete,2023-06-18 00:19:32 UTC,2023-06-20 19:26:00 UTC,2023-06-25 00:56:00 UTC,,35
129738,89375,71532,18688,350306,Complete,2023-02-24 04:05:29 UTC,2023-02-26 00:15:00 UTC,2023-03-01 17:51:00 UTC,,35
135511,93388,74766,14270,366060,Complete,2023-04-03 00:17:34 UTC,2023-04-04 03:39:00 UTC,2023-04-05 15:39:00 UTC,,35
137642,94889,75955,10530,371787,Complete,2023-01-03 03:01:51 UTC,2023-01-05 06:44:00 UTC,2023-01-07 07:27:00 UTC,,35
138007,95143,76152,16785,372771,Complete,2023-01-28 01:11:59 UTC,2023-01-28 14:02:00 UTC,2023-01-31 20:14:00 UTC,,35
140990,97167,77751,10591,380793,Complete,2023-03-09 18:42:27 UTC,2023-03-12 17:45:00 UTC,2023-03-13 00:46:00 UTC,,35
166912,114990,91882,10458,450835,Complete,2023-06-03 14:02:12 UTC,2023-06-05 19:49:00 UTC,2023-06-08 06:13:00 UTC,,35
173382,119461,95500,25149,468277,Complete,2023-06-23 15:53:04 UTC,2023-06-24 05:42:00 UTC,2023-06-29 04:13:00 UTC,,35
459,308,237,22521,1236,Processing,2023-02-02 11:42:11 UTC,,,,35
2916,2015,1608,22818,7900,Processing,2023-05-30 03:55:07 UTC,,,,35
8577,5954,4815,2928,23174,Processing,2023-02-12 03:11:53 UTC,,,,35
13574,9366,7563,14169,36710,Processing,2023-03-09 14:12:02 UTC,,,,35
17588,12139,9823,18754,47603,Processing,2023-02-09 10:36:05 UTC,,,,35
29430,20256,16348,22818,79673,Processing,2023-06-22 04:22:33 UTC,,,,35
32205,22165,17889,15145,87140,Processing,2023-01-13 14:31:33 UTC,,,,35
47543,32697,26185,22831,128572,Processing,2023-03-19 08:54:36 UTC,,,,35
49032,33728,27043,10350,132620,Processing,2023-06-24 04:15:36 UTC,,,,35
73022,50331,40342,15911,197317,Processing,2023-05-31 11:26:56 UTC,,,,35
101207,69778,55918,28684,273459,Processing,2023-03-08 04:32:14 UTC,,,,35
105381,72612,58134,6807,284736,Processing,2023-05-03 03:42:59 UTC,,,,35
119367,82244,65854,12193,322298,Processing,2023-02-19 23:37:51 UTC,,,,35
121027,83354,66727,12193,326744,Processing,2023-03-09 12:31:21 UTC,,,,35
131087,90304,72263,14879,354001,Processing,2023-01-12 11:54:14 UTC,,,,35
151748,104573,83680,18688,409868,Processing,2023-03-06 15:08:56 UTC,,,,35
155657,107283,85797,26730,420446,Processing,2023-04-07 06:46:58 UTC,,,,35
179356,123514,98764,25459,484400,Processing,2023-01-06 03:30:10 UTC,,,,35
13813,9541,7715,16887,37361,Returned,2023-06-02 05:27:50 UTC,2023-05-29 19:22:00 UTC,2023-05-29 23:08:00 UTC,2023-06-01 00:15:00 UTC,35
14267,9853,7981,10515,38604,Returned,2023-03-19 06:34:46 UTC,2023-03-20 06:09:00 UTC,2023-03-21 08:47:00 UTC,2023-03-21 17:13:00 UTC,35
16072,11097,8984,14639,43491,Returned,2023-04-04 11:39:33 UTC,2023-04-02 16:04:00 UTC,2023-04-06 17:01:00 UTC,2023-04-07 21:32:00 UTC,35
38951,26855,21632,27079,105355,Returned,2023-04-28 10:11:27 UTC,2023-04-28 22:36:00 UTC,2023-04-30 04:15:00 UTC,2023-05-01 15:35:00 UTC,35
47822,32882,26332,23334,129342,Returned,2023-04-12 12:43:06 UTC,2023-04-11 07:35:00 UTC,2023-04-13 06:36:00 UTC,2023-04-14 19:46:00 UTC,35
68484,47237,37917,14169,185103,Returned,2023-04-25 03:38:09 UTC,2023-04-27 06:58:00 UTC,2023-04-27 07:16:00 UTC,2023-04-29 14:20:00 UTC,35
76782,52892,42393,10621,207484,Returned,2023-06-16 02:09:23 UTC,2023-06-15 05:14:00 UTC,2023-06-18 20:56:00 UTC,2023-06-21 06:48:00 UTC,35
86416,59521,47704,24607,233337,Returned,2023-06-20 17:07:25 UTC,2023-06-23 09:51:00 UTC,2023-06-23 20:37:00 UTC,2023-06-24 14:47:00 UTC,35
102477,70613,56568,11956,276896,Returned,2023-02-25 12:41:53 UTC,2023-02-22 19:05:00 UTC,2023-02-24 04:40:00 UTC,2023-02-24 20:07:00 UTC,35
124239,85565,68519,10407,335473,Returned,2023-01-23 13:30:16 UTC,2023-01-26 00:30:00 UTC,2023-01-27 21:57:00 UTC,2023-01-28 04:59:00 UTC,35
127201,87613,70169,11318,343462,Returned,2023-06-23 05:18:27 UTC,2023-06-23 15:37:00 UTC,2023-06-28 15:25:00 UTC,2023-06-29 01:43:00 UTC,35
168412,116026,92704,22778,454931,Returned,2023-01-29 12:37:30 UTC,2023-01-31 03:09:00 UTC,2023-02-04 08:06:00 UTC,2023-02-04 09:51:00 UTC,35
174384,120144,96060,6016,471004,Returned,2023-04-27 10:43:33 UTC,2023-04-29 05:32:00 UTC,2023-05-03 22:20:00 UTC,2023-05-04 20:50:00 UTC,35
178587,123022,98395,14403,482309,Returned,2023-06-20 00:51:41 UTC,2023-06-18 12:55:00 UTC,2023-06-23 01:53:00 UTC,2023-06-25 15:03:00 UTC,35
2133,1458,1183,18120,5790,Shipped,2023-01-28 03:24:20 UTC,2023-01-28 16:59:00 UTC,,,35
7647,5311,4252,10458,20665,Shipped,2023-03-13 08:10:21 UTC,2023-03-14 01:02:00 UTC,,,35
22118,15232,12301,26730,59875,Shipped,2023-01-03 11:33:50 UTC,2023-01-01 22:32:00 UTC,,,35
24104,16597,13398,19569,65214,Shipped,2023-06-05 16:05:20 UTC,2023-06-03 17:36:00 UTC,,,35
24347,16756,13541,14169,65882,Shipped,2023-01-14 23:29:54 UTC,2023-01-17 10:50:00 UTC,,,35
46112,31743,25424,10605,124720,Shipped,2023-03-02 02:36:56 UTC,2023-03-03 04:03:00 UTC,,,35
71730,49466,39672,14169,193861,Shipped,2023-04-30 16:08:23 UTC,2023-05-01 19:22:00 UTC,,,35
73903,50920,40787,15145,199712,Shipped,2023-04-16 16:25:38 UTC,2023-04-18 12:59:00 UTC,,,35
92961,64045,51232,18765,251150,Shipped,2023-02-26 00:37:56 UTC,2023-02-26 10:33:00 UTC,,,35
97530,67235,53836,16887,263557,Shipped,2023-01-08 12:25:34 UTC,2023-01-09 22:40:00 UTC,,,35
98754,68076,54535,14879,266851,Shipped,2023-04-27 04:48:55 UTC,2023-04-26 06:19:00 UTC,,,35
115643,79679,63779,10431,312256,Shipped,2023-06-05 07:48:48 UTC,2023-06-07 12:15:00 UTC,,,35
116228,80083,64096,11350,313824,Shipped,2023-01-04 01:24:50 UTC,2023-01-03 15:29:00 UTC,,,35
117205,80731,64609,26326,316436,Shipped,2023-06-19 03:31:35 UTC,2023-06-19 12:02:00 UTC,,,35
122170,84140,67348,2619,329873,Shipped,2023-05-20 17:29:48 UTC,2023-05-23 01:15:00 UTC,,,35
127010,87480,70059,10442,342948,Shipped,2023-01-23 15:02:42 UTC,2023-01-20 22:23:00 UTC,,,35
133774,92168,73779,18311,361293,Shipped,2023-04-16 00:54:15 UTC,2023-04-18 08:33:00 UTC,,,35
135642,93482,74838,23350,366416,Shipped,2023-03-13 11:46:47 UTC,2023-03-15 12:44:00 UTC,,,35
137278,94625,75733,18733,370822,Shipped,2023-04-12 10:19:09 UTC,2023-04-14 05:28:00 UTC,,,35
141433,97457,77982,2931,381980,Shipped,2023-05-06 06:03:37 UTC,2023-05-08 10:12:00 UTC,,,35
141939,97829,78288,15688,383340,Shipped,2023-05-11 23:12:01 UTC,2023-05-11 17:22:00 UTC,,,35
145516,100314,80288,20485,392935,Shipped,2023-01-15 02:13:04 UTC,2023-01-17 06:35:00 UTC,,,35
147661,101782,81486,14212,398733,Shipped,2023-06-24 12:43:41 UTC,2023-06-26 14:00:00 UTC,,,35
148540,102386,81987,18733,401131,Shipped,2023-03-17 07:15:55 UTC,2023-03-19 15:36:00 UTC,,,35
153812,106026,84824,18754,415479,Shipped,2023-05-31 05:30:48 UTC,2023-06-01 22:29:00 UTC,,,35
157528,108586,86837,22831,425491,Shipped,2023-02-28 11:56:02 UTC,2023-03-03 12:25:00 UTC,,,35
161970,111639,89226,10350,437472,Shipped,2023-05-31 23:41:08 UTC,2023-05-30 12:02:00 UTC,,,35
167353,115286,92109,21891,452047,Shipped,2023-06-04 01:18:17 UTC,2023-06-01 17:19:00 UTC,,,35
181040,124672,99644,29036,488951,Shipped,2023-03-19 14:08:43 UTC,2023-03-21 17:19:00 UTC,,,35
79810,54948,44070,10251,215598,Complete,2023-05-13 22:25:11 UTC,2023-05-10 01:09:00 UTC,2023-05-10 23:45:00 UTC,,35.0099983215332
108640,74879,59985,10251,293506,Shipped,2023-05-27 09:20:23 UTC,2023-05-27 22:24:00 UTC,,,35.0099983215332
74548,51366,41162,21062,201465,Shipped,2023-04-23 15:06:14 UTC,2023-04-24 06:10:00 UTC,,,35.040000915527344
52443,36117,28920,1640,141816,Cancelled,2023-06-24 04:08:38 UTC,,,,35.060001373291016
36715,25309,20363,1640,99355,Shipped,2023-01-14 14:33:03 UTC,2023-01-15 19:58:00 UTC,,,35.060001373291016
158561,109283,87338,23346,428319,Cancelled,2023-01-10 10:31:47 UTC,,,,35.099998474121094
49255,33886,27161,18389,133210,Complete,2023-01-23 02:52:45 UTC,2023-01-24 00:23:00 UTC,2023-01-24 07:18:00 UTC,,35.169998168945312
153158,105547,84459,5479,413720,Processing,2023-06-29 14:30:56 UTC,,,,35.180000305175781
20792,14305,11559,23197,56300,Shipped,2023-06-15 17:47:12 UTC,2023-06-16 21:28:00 UTC,,,35.200000762939453
160046,110322,88194,28184,432261,Shipped,2023-02-24 00:20:36 UTC,2023-02-25 02:14:00 UTC,,,35.200000762939453
22851,15726,12682,28838,61875,Cancelled,2023-05-07 08:33:23 UTC,,,,35.2599983215332
104364,71928,57615,28838,281969,Cancelled,2023-05-13 00:23:45 UTC,,,,35.2599983215332
123302,84912,67950,28838,332992,Cancelled,2023-04-23 00:14:15 UTC,,,,35.2599983215332
61434,42341,33937,15860,166156,Complete,2023-02-04 20:16:09 UTC,2023-02-04 02:27:00 UTC,2023-02-07 05:45:00 UTC,,35.2599983215332
68600,47310,37974,15860,185421,Processing,2023-06-27 06:07:40 UTC,,,,35.2599983215332
76257,52521,42083,15860,206081,Processing,2023-06-05 02:26:36 UTC,,,,35.2599983215332
62190,42882,34335,28838,168228,Shipped,2023-05-12 01:36:42 UTC,2023-05-14 21:49:00 UTC,,,35.2599983215332
101622,70060,56134,17307,274586,Complete,2023-05-14 14:48:56 UTC,2023-05-17 09:46:00 UTC,2023-05-17 14:24:00 UTC,,35.270000457763672
152923,105384,84335,22267,413075,Processing,2023-03-31 12:08:23 UTC,,,,35.270000457763672
366,245,189,22267,968,Returned,2023-03-01 12:01:11 UTC,2023-03-03 14:56:00 UTC,2023-03-05 08:35:00 UTC,2023-03-06 09:40:00 UTC,35.270000457763672
43306,29848,23932,27105,117099,Processing,2023-06-17 11:26:14 UTC,,,,35.330001831054688
126648,87244,69867,27105,341960,Processing,2023-05-27 22:14:48 UTC,,,,35.330001831054688
154802,106700,85361,6691,418148,Cancelled,2023-01-05 12:54:08 UTC,,,,35.340000152587891
69017,47602,38185,17638,186549,Complete,2023-04-29 12:43:37 UTC,2023-04-30 23:51:00 UTC,2023-05-04 23:02:00 UTC,,35.340000152587891
68528,47266,37943,25543,185226,Processing,2023-02-13 00:35:48 UTC,,,,35.450000762939453
96070,66196,52990,25543,259562,Processing,2023-03-23 03:25:36 UTC,,,,35.450000762939453
97326,67099,53713,18877,263017,Cancelled,2023-05-25 11:25:42 UTC,,,,35.4900016784668
26464,18229,14740,18877,71633,Processing,2023-03-01 08:50:36 UTC,,,,35.4900016784668
154066,106197,84947,5533,416178,Processing,2023-06-24 11:21:25 UTC,,,,35.4900016784668
10171,7044,5709,17184,27519,Returned,2023-01-25 16:41:34 UTC,2023-01-25 04:21:00 UTC,2023-01-25 22:36:00 UTC,2023-01-28 02:18:00 UTC,35.4900016784668
121643,83787,67069,18877,328427,Shipped,2023-03-21 07:23:48 UTC,2023-03-22 02:41:00 UTC,,,35.4900016784668
176146,121354,97040,22145,475744,Processing,2023-02-05 06:21:22 UTC,,,,35.5
127727,87993,70451,22145,344877,Returned,2023-01-22 22:05:12 UTC,2023-01-23 15:46:00 UTC,2023-01-27 03:32:00 UTC,2023-01-29 06:34:00 UTC,35.5
64196,44267,35474,22976,173596,Shipped,2023-04-05 04:44:38 UTC,2023-04-06 11:18:00 UTC,,,35.529998779296875
77448,53335,42749,22976,209272,Shipped,2023-04-29 07:37:02 UTC,2023-05-01 04:23:00 UTC,,,35.529998779296875
119781,82511,66078,22976,323403,Shipped,2023-04-22 16:01:09 UTC,2023-04-25 09:57:00 UTC,,,35.529998779296875
145731,100459,80408,12999,393508,Shipped,2023-05-04 13:00:27 UTC,2023-05-02 04:00:00 UTC,,,35.580001831054688
170196,117247,93706,6522,459722,Complete,2023-01-16 23:48:16 UTC,2023-01-18 06:32:00 UTC,2023-01-21 14:06:00 UTC,,35.599998474121094
132927,91569,73305,6522,358990,Shipped,2023-05-12 10:50:14 UTC,2023-05-13 17:55:00 UTC,,,35.599998474121094
122577,84406,67566,13899,330971,Cancelled,2023-06-03 06:04:18 UTC,,,,35.669998168945312
169502,116787,93318,14440,457884,Complete,2023-06-01 09:58:55 UTC,2023-06-03 06:59:00 UTC,2023-06-07 02:10:00 UTC,,35.680000305175781
115156,79352,63510,27312,310952,Complete,2023-06-19 05:47:52 UTC,2023-06-21 02:31:00 UTC,2023-06-25 01:39:00 UTC,,35.700000762939453
115092,79301,63467,14392,310773,Complete,2023-04-03 22:08:19 UTC,2023-04-06 08:06:00 UTC,2023-04-09 12:41:00 UTC,,35.720001220703125
113490,78199,62598,22046,306449,Complete,2023-01-13 05:05:22 UTC,2023-01-13 01:46:00 UTC,2023-01-17 18:30:00 UTC,,35.7400016784668
104557,72050,57712,24366,282501,Shipped,2023-05-01 00:01:11 UTC,2023-04-27 16:02:00 UTC,,,35.75
112005,77188,61757,17955,302530,Complete,2023-01-06 06:07:35 UTC,2023-01-05 05:21:00 UTC,2023-01-06 08:06:00 UTC,,35.770000457763672
130179,89683,71761,17955,351533,Complete,2023-01-17 05:52:28 UTC,2023-01-20 01:43:00 UTC,2023-01-20 22:23:00 UTC,,35.770000457763672
126657,87249,69870,7339,341986,Shipped,2023-01-21 12:57:46 UTC,2023-01-20 12:22:00 UTC,,,35.770000457763672
71012,48971,39275,12057,191911,Returned,2023-02-20 14:42:16 UTC,2023-02-21 12:02:00 UTC,2023-02-25 03:10:00 UTC,2023-02-27 07:33:00 UTC,35.790000915527344
33974,23407,18880,12057,91926,Shipped,2023-03-03 11:11:03 UTC,2023-03-05 02:00:00 UTC,,,35.790000915527344
5071,3490,2814,28882,13704,Complete,2023-01-03 14:07:36 UTC,2023-01-04 14:10:00 UTC,2023-01-09 09:40:00 UTC,,35.830001831054688
127918,88116,70545,28948,345415,Complete,2023-04-16 13:44:02 UTC,2023-04-18 22:42:00 UTC,2023-04-21 13:19:00 UTC,,35.830001831054688
57466,39587,31703,28882,155427,Shipped,2023-05-31 09:04:22 UTC,2023-06-01 20:55:00 UTC,,,35.830001831054688
175787,121097,96820,14845,474805,Shipped,2023-02-28 01:40:30 UTC,2023-03-02 16:52:00 UTC,,,35.889999389648438
146410,100935,80789,9690,395351,Cancelled,2023-02-02 03:08:23 UTC,,,,35.900001525878906
50303,34615,27718,21973,136016,Returned,2023-03-17 09:05:54 UTC,2023-03-19 20:01:00 UTC,2023-03-20 09:22:00 UTC,2023-03-23 03:49:00 UTC,35.939998626708984
41804,28826,23134,3048,113026,Cancelled,2023-06-29 09:44:59 UTC,,,,35.950000762939453
60622,41770,33492,2797,163982,Complete,2023-04-21 01:49:07 UTC,2023-04-24 00:01:00 UTC,2023-04-25 12:47:00 UTC,,35.950000762939453
67795,46777,37551,23329,183254,Complete,2023-05-18 05:08:11 UTC,2023-05-19 01:16:00 UTC,2023-05-22 05:19:00 UTC,,35.950000762939453
141624,97590,78101,17290,382493,Complete,2023-02-26 17:07:10 UTC,2023-02-25 15:29:00 UTC,2023-03-01 13:43:00 UTC,,35.950000762939453
139349,96050,76869,20019,376421,Processing,2023-05-03 07:32:55 UTC,,,,35.950000762939453
166218,114533,91523,20010,448956,Processing,2023-02-11 12:20:06 UTC,,,,35.950000762939453
16420,11336,9186,308,44436,Returned,2023-01-16 17:26:38 UTC,2023-01-15 19:04:00 UTC,2023-01-18 09:29:00 UTC,2023-01-19 00:33:00 UTC,35.950000762939453
33765,23249,18741,27008,91356,Shipped,2023-05-23 07:57:44 UTC,2023-05-23 17:10:00 UTC,,,35.950000762939453
63606,43860,35139,20486,172011,Shipped,2023-05-28 16:13:33 UTC,2023-05-29 09:32:00 UTC,,,35.950000762939453
82211,56596,45404,23329,222044,Shipped,2023-02-08 14:55:06 UTC,2023-02-11 13:33:00 UTC,,,35.950000762939453
90145,62106,49750,20291,243486,Shipped,2023-05-24 05:29:21 UTC,2023-05-24 23:32:00 UTC,,,35.950000762939453
93569,64464,51592,21284,252823,Shipped,2023-03-11 10:43:28 UTC,2023-03-13 13:33:00 UTC,,,35.950000762939453
124233,85560,68515,27008,335456,Shipped,2023-04-30 21:24:15 UTC,2023-05-01 09:03:00 UTC,,,35.950000762939453
145969,100618,80550,17290,394168,Shipped,2023-02-25 09:14:25 UTC,2023-02-26 03:46:00 UTC,,,35.950000762939453
141776,97703,78184,4720,382894,Cancelled,2023-06-28 10:14:03 UTC,,,,35.959999084472656
47354,32576,26094,4720,128079,Complete,2023-04-22 16:04:31 UTC,2023-04-25 16:30:00 UTC,2023-04-29 16:30:00 UTC,,35.959999084472656
32473,22346,18029,17919,87881,Processing,2023-02-20 02:48:58 UTC,,,,35.959999084472656
119576,82375,65955,4720,322846,Processing,2023-05-24 10:08:58 UTC,,,,35.959999084472656
110025,75825,60708,28168,297195,Shipped,2023-02-05 16:42:58 UTC,2023-02-03 02:48:00 UTC,,,35.970001220703125
148400,102290,81912,23494,400750,Processing,2023-01-28 15:11:08 UTC,,,,35.979999542236328
135219,93186,74589,23494,365249,Returned,2023-06-18 02:54:36 UTC,2023-06-19 11:46:00 UTC,2023-06-21 23:18:00 UTC,2023-06-23 13:10:00 UTC,35.979999542236328
176666,121715,97351,1237,477148,Returned,2023-02-13 10:26:09 UTC,2023-02-13 04:02:00 UTC,2023-02-14 01:46:00 UTC,2023-02-16 11:37:00 UTC,35.979999542236328
