product_id,sold,available_quantity,stock_turnover_ratio,product_category,product_brand
21464,1,,,Jeans,Lucky Brand
19253,1,2.0,0.5,Sweaters,A:X Armani Exchange
17834,1,,,Fashion Hoodies & Sweatshirts,Ambiguous
9567,1,2.0,0.5,Sleep & Lounge,Shadowline
12134,1,1.0,1.0,Intimates,Betsey Johnson
11269,1,,,Intimates,Spanx
5773,1,,,Leggings,Sanctuary
5000,1,,,Jeans,[BLANKNYC]
24070,1,2.0,0.5,Outerwear & Coats,Calvin Klein
5456,1,2.0,0.5,Pants & Capris,[BLANKNYC]
3673,1,1.0,1.0,Dresses,A:X Armani Exchange
13348,1,1.0,1.0,Swim,Lucky Brand
751,1,,,Tops & Tees,Splendid
19875,1,,,Suits & Sport Coats,Haggar
21463,1,,,Jeans,A:X Armani Exchange
21641,1,,,Jeans,Mavi
28837,1,,,Accessories,Gaspar Gloves
8298,1,3.0,0.3333333333333333,Outerwear & Coats,Hurley
19945,1,3.0,0.3333333333333333,Suits & Sport Coats,Affazy
24207,1,,,Outerwear & Coats,Nautica
10238,1,1.0,1.0,Sleep & Lounge,Barefoot Dreams
19291,1,2.0,0.5,Sweaters,Tommy Bahama
13031,1,1.0,1.0,Swim,Jantzen
7985,1,,,Blazers & Jackets,Ks
22971,1,3.0,0.3333333333333333,Shorts,Tommy Bahama
73,1,3.0,0.3333333333333333,Tops & Tees,Splendid
1000,1,2.0,0.5,Sweaters,BCBGeneration
9817,1,,,Sleep & Lounge,The Cat's Pajamas
21017,1,3.0,0.3333333333333333,Jeans,Mavi
5430,1,1.0,1.0,Pants & Capris,Alex Evenings
2963,1,1.0,1.0,Active,Horny Toad
14706,1,1.0,1.0,Maternity,Momo Maternity
21230,1,1.0,1.0,Jeans,Tommy Bahama
2725,1,2.0,0.5,Active,Splendid
22392,1,2.0,0.5,Pants,A:X Armani Exchange
13392,1,,,Swim,Becca by Rebecca Virtue
3224,1,,,Dresses,Jessica Simpson
15093,1,1.0,1.0,Maternity,Noppies
17036,1,,,Tops & Tees,Polo Ralph Lauren
7622,1,2.0,0.5,Blazers & Jackets,Splendid
1128,1,1.0,1.0,Sweaters,DV by Dolce Vita
3485,1,1.0,1.0,Dresses,Jones New York
1981,1,3.0,0.3333333333333333,Fashion Hoodies & Sweatshirts,RVCA
21103,1,3.0,0.3333333333333333,Jeans,Lucky Brand
5460,1,1.0,1.0,Pants & Capris,Kenneth Cole
7826,1,1.0,1.0,Blazers & Jackets,Calvin Klein Jeans
4273,1,,,Jeans,Lucky Brand
21547,1,1.0,1.0,Jeans,Buffalo
1745,1,,,Fashion Hoodies & Sweatshirts,Fox
17586,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Volcom
803,1,,,Sweaters,Isaac Mizrahi Jeans
23222,1,1.0,1.0,Shorts,Lucky Brand
20995,1,,,Jeans,Lucky Brand
22364,1,2.0,0.5,Pants,Polo Ralph Lauren
710,1,,,Tops & Tees,Lacoste
40,1,2.0,0.5,Tops & Tees,Anne Klein
8018,1,4.0,0.25,Blazers & Jackets,Huafeng
789,1,,,Sweaters,Chaus
16056,1,1.0,1.0,Tops & Tees,Reyn Spooner
7435,1,2.0,0.5,Skirts,bebe
18921,1,1.0,1.0,Sweaters,Cashmere Boutique
23021,1,,,Shorts,Castaway Clothing Co.
10136,1,1.0,1.0,Sleep & Lounge,Softies by Paddi Murphy
18915,1,1.0,1.0,Sweaters,Orvis
7142,1,1.0,1.0,Skirts,Anne Klein
23456,1,4.0,0.25,Shorts,Jet Lag
1305,1,,,Sweaters,Huafeng
67,1,2.0,0.5,Tops & Tees,D.E.P.T.
17483,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Howe
17744,1,1.0,1.0,Fashion Hoodies & Sweatshirts,LRG
5848,1,1.0,1.0,Leggings,bebe
16396,1,2.0,0.5,Tops & Tees,Reyn Spooner
3612,1,2.0,0.5,Dresses,Jones New York
17444,1,,,Fashion Hoodies & Sweatshirts,Original Penguin
15387,1,,,Plus,Vera Bradley
18428,1,1.0,1.0,Active,Jerzees
11929,1,1.0,1.0,Intimates,Frederick's of Hollywood
16283,1,2.0,0.5,Tops & Tees,FEA
6162,1,1.0,1.0,Leggings,Soho Girls
13738,1,1.0,1.0,Accessories,Gem Avenue
11887,1,,,Intimates,Bslingerie
1421,1,1.0,1.0,Sweaters,eVogues Apparel
1583,1,,,Fashion Hoodies & Sweatshirts,Cleverbrand
5239,1,1.0,1.0,Pants & Capris,Woman Within
15682,1,1.0,1.0,Plus,Curve Appeal
15307,1,,,Plus,DREAMS
16315,1,1.0,1.0,Tops & Tees,Marc Ecko
5466,1,3.0,0.3333333333333333,Pants & Capris,Coral Bay
15353,1,2.0,0.5,Plus,Curve Appeal
14453,1,1.0,1.0,Maternity,Ecoscapes
16658,1,1.0,1.0,Tops & Tees,Next Level
20343,1,2.0,0.5,Suits & Sport Coats,King Formal Wear
9104,1,,,Socks & Hosiery,Ames
12229,1,,,Intimates,Plejue
16626,1,,,Tops & Tees,Call Of Duty
12863,1,,,Swim,Cloris Murphy
12148,1,,,Intimates,Bslingerie
454,1,,,Tops & Tees,Moon Shine Attitude Attire
20339,1,1.0,1.0,Suits & Sport Coats,King Formal Wear
12903,1,,,Swim,Cloris Murphy
19896,1,1.0,1.0,Suits & Sport Coats,King Formal Wear
26523,1,3.0,0.3333333333333333,Sleep & Lounge,Briefly Stated
10037,1,,,Sleep & Lounge,Guide Gear
12977,1,2.0,0.5,Swim,Cloris Murphy
203,1,,,Tops & Tees,Bella
15797,1,,,Plus,Mundi
3860,1,2.0,0.5,Dresses,MW22
28830,1,,,Accessories,Carhartt
2612,1,1.0,1.0,Active,Bella
16235,1,1.0,1.0,Tops & Tees,Duck Commander
9535,1,,,Sleep & Lounge,DREAMS
903,1,,,Sweaters,Curve Appeal
5469,1,3.0,0.3333333333333333,Pants & Capris,Calvin Klein Jeans
3326,1,2.0,0.5,Dresses,Sugarlips
1302,1,2.0,0.5,Sweaters,eVogues Apparel
13006,1,2.0,0.5,Swim,Bloom's Outlet
28624,1,,,Accessories,Columbia
28580,1,1.0,1.0,Accessories,Levi's
3366,1,,,Dresses,Alki'i
20127,1,1.0,1.0,Suits & Sport Coats,King Formal Wear
28810,1,1.0,1.0,Accessories,TheTieBar
17165,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Cleverbrand
736,1,3.0,0.3333333333333333,Tops & Tees,Aeropostale
12207,1,1.0,1.0,Intimates,Intimates
12231,1,,,Intimates,Spree
9458,1,,,Socks & Hosiery,Sock It To Me
26906,1,1.0,1.0,Sleep & Lounge,Ed Hardy
12039,1,,,Intimates,Rampage
23855,1,1.0,1.0,Outerwear & Coats,LabelShopper
25966,1,1.0,1.0,Underwear,Slimming Tees
11976,1,,,Intimates,Bslingerie
6785,1,2.0,0.5,Shorts,Kirra
27297,1,,,Sleep & Lounge,BCO
6125,1,2.0,0.5,Leggings,Vivian's Fashions
25979,1,2.0,0.5,Underwear,Kings' Court
17061,1,3.0,0.3333333333333333,Tops & Tees,Pepsi
18565,1,1.0,1.0,Active,Gildan
12217,1,2.0,0.5,Intimates,Kiss
20109,1,,,Suits & Sport Coats,King Formal Wear
1113,1,2.0,0.5,Sweaters,eVogues Apparel
25394,1,2.0,0.5,Underwear,Champion
13156,1,,,Swim,Alki'i
25294,1,4.0,0.25,Socks,Forever Collectibles
9655,1,,,Sleep & Lounge,DREAMS
22214,1,1.0,1.0,Pants,North River
14323,1,1.0,1.0,Accessories,Isotoner
24864,1,1.0,1.0,Socks,Forever Collectibles
12210,1,1.0,1.0,Intimates,Plejue Inimates
28369,1,1.0,1.0,Accessories,Kenneth Cole REACTION
192,1,,,Tops & Tees,Hanes
12823,1,4.0,0.25,Swim,Cloris Murphy
11905,1,1.0,1.0,Intimates,Bslingerie
2947,1,1.0,1.0,Active,Activewear Apparel
21107,1,,,Jeans,LabelShopper
28328,1,,,Accessories,Geoffrey Beene
9723,1,2.0,0.5,Sleep & Lounge,DREAMS
17723,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Brave Soul
16385,1,1.0,1.0,Tops & Tees,Harriton
19110,1,,,Sweaters,55DSL
12986,1,1.0,1.0,Swim,Sheridyn Swim
13428,1,,,Swim,Sheridyn Swim
12916,1,1.0,1.0,Swim,Sheridyn Swim
13307,1,,,Swim,Sheridyn Swim
12904,1,,,Swim,Sheridyn Swim
6418,1,1.0,1.0,Shorts,Anna-Kaci
10157,1,1.0,1.0,Sleep & Lounge,Hello Kitty
12873,1,4.0,0.25,Swim,Sheridyn Swim
13931,1,,,Accessories,Columbia
3315,1,,,Dresses,National
18240,1,1.0,1.0,Active,Golds Gym
25163,1,1.0,1.0,Socks,Icebreaker
26289,1,,,Underwear,Hatley
25003,1,,,Socks,Wrightsock
27764,1,,,Swim,Nautica
24803,1,,,Socks,point6
1209,1,2.0,0.5,Sweaters,Allegra K
13757,1,2.0,0.5,Accessories,Carhartt
26729,1,,,Sleep & Lounge,Hanes
15112,1,1.0,1.0,Maternity,Allegra K
26663,1,1.0,1.0,Sleep & Lounge,Briefly Stated
10018,1,,,Sleep & Lounge,Ms Maggie
28450,1,2.0,0.5,Accessories,Hurley
28893,1,1.0,1.0,Accessories,Carhartt
28497,1,3.0,0.3333333333333333,Accessories,180s
8969,1,,,Socks & Hosiery,Danskin
2656,1,1.0,1.0,Active,Capezio
6562,1,,,Shorts,FineBrandShop
25480,1,,,Underwear,Jockey
8918,1,,,Socks & Hosiery,180s
430,1,2.0,0.5,Tops & Tees,G by GUESS
28421,1,3.0,0.3333333333333333,Accessories,Levi's
23239,1,,,Shorts,IZOD
5472,1,,,Pants & Capris,Grane
22554,1,4.0,0.25,Pants,Allegra K
6164,1,1.0,1.0,Leggings,Aqua
5528,1,1.0,1.0,Pants & Capris,Bella
9229,1,1.0,1.0,Socks & Hosiery,SK Hat shop
26324,1,2.0,0.5,Underwear,Hatley
8938,1,2.0,0.5,Socks & Hosiery,SK Hat shop
12662,1,,,Intimates,Fashion Essentials
17567,1,3.0,0.3333333333333333,Fashion Hoodies & Sweatshirts,Retrofit
14576,1,,,Maternity,Motherhood Maternity
14647,1,1.0,1.0,Maternity,Ecoscapes
14675,1,1.0,1.0,Maternity,Motherhood Maternity
1620,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Allegra K
29107,1,,,Accessories,Levi's
3596,1,,,Dresses,Alki'i
856,1,4.0,0.25,Sweaters,Curve Appeal
9634,1,1.0,1.0,Sleep & Lounge,DREAMS
16293,1,3.0,0.3333333333333333,Tops & Tees,Next Level
14241,1,3.0,0.3333333333333333,Accessories,Rolf's
28619,1,1.0,1.0,Accessories,Lee
16589,1,,,Tops & Tees,Adventure Time
3999,1,1.0,1.0,Dresses,Maud Sylvina
12242,1,2.0,0.5,Intimates,Spree
15625,1,1.0,1.0,Plus,NEFF
14782,1,2.0,0.5,Maternity,Motherhood Maternity
14609,1,1.0,1.0,Maternity,Motherhood Maternity
11378,1,1.0,1.0,Intimates,Velrose
223,1,1.0,1.0,Tops & Tees,The Hunger Games
28018,1,1.0,1.0,Swim,Nautica
5921,1,,,Leggings,LeggingsQueen
13877,1,,,Accessories,Manzella
22858,1,1.0,1.0,Shorts,Caribbean Joe
25666,1,3.0,0.3333333333333333,Underwear,Hatley
14004,1,,,Accessories,Hats
23421,1,,,Shorts,IZOD
3096,1,,,Active,Speedo
11673,1,1.0,1.0,Intimates,Cinema Etoile
9217,1,1.0,1.0,Socks & Hosiery,SK Hat shop
28710,1,2.0,0.5,Accessories,Aviator
7101,1,,,Skirts,FineBrandShop
6970,1,,,Shorts,Cloudveil
193,1,1.0,1.0,Tops & Tees,FEA
19400,1,1.0,1.0,Sweaters,LabelShopper
15069,1,,,Maternity,MommyMilkÂ®
25160,1,1.0,1.0,Socks,point6
24870,1,,,Socks,point6
12296,1,4.0,0.25,Intimates,Roma Costume
16980,1,2.0,0.5,Tops & Tees,Forrest Gump
25027,1,2.0,0.5,Socks,Wigwam
11516,1,3.0,0.3333333333333333,Intimates,Comfort Choice
23609,1,1.0,1.0,Shorts,Hurley
16364,1,4.0,0.25,Tops & Tees,Augusta
23596,1,1.0,1.0,Shorts,Hurley
23587,1,1.0,1.0,Shorts,Hurley
7113,1,,,Skirts,VIP BOUTIQUE
12028,1,2.0,0.5,Intimates,VIVILLI
25430,1,,,Underwear,Fruit of the Loom
12492,1,1.0,1.0,Intimates,SEX NIGHT
18683,1,2.0,0.5,Active,Champion
12348,1,,,Intimates,SEX NIGHT
26119,1,1.0,1.0,Underwear,2(x)ist
8891,1,1.0,1.0,Socks & Hosiery,SmartWool
8868,1,1.0,1.0,Socks & Hosiery,SmartWool
9151,1,1.0,1.0,Socks & Hosiery,FITS Sock Company
15251,1,1.0,1.0,Plus,SmartWool
18197,1,,,Active,Champion
5433,1,1.0,1.0,Pants & Capris,BKE
17957,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Allegra K
11140,1,1.0,1.0,Intimates,Barely There
1982,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Allegra K
17380,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Allegra K
19393,1,1.0,1.0,Sweaters,Allegra K
25908,1,1.0,1.0,Underwear,Good Devil
17353,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Allegra K
26275,1,,,Underwear,Fruit of the Loom
1228,1,,,Sweaters,Annalee + Hope
12509,1,,,Intimates,iCollection Lingerie
14693,1,2.0,0.5,Maternity,Allegra K
24675,1,2.0,0.5,Socks,Champion
18665,1,,,Active,SmartWool
8853,1,,,Socks & Hosiery,SmartWool
2430,1,2.0,0.5,Active,SmartWool
9664,1,,,Sleep & Lounge,Ilusion
12426,1,,,Intimates,SEX NIGHT
14317,1,2.0,0.5,Accessories,Harmonie
14201,1,2.0,0.5,Accessories,Outdoor Research
16437,1,1.0,1.0,Tops & Tees,WinnieFashion
28519,1,3.0,0.3333333333333333,Accessories,Pearl iZUMi
26343,1,2.0,0.5,Underwear,Intymen
25698,1,2.0,0.5,Underwear,Jockey
25609,1,4.0,0.25,Underwear,Jockey
26260,1,1.0,1.0,Underwear,Intymen
24577,1,1.0,1.0,Socks,Hot Chillys
17634,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Allegra K
22675,1,2.0,0.5,Pants,Dickies
22397,1,1.0,1.0,Pants,Dickies
7988,1,,,Blazers & Jackets,Allegra K
12542,1,,,Intimates,Fullness
16742,1,1.0,1.0,Tops & Tees,WinnieFashion
28431,1,1.0,1.0,Accessories,Buff
19376,1,6.0,0.16666666666666666,Sweaters,Allegra K
12407,1,1.0,1.0,Intimates,Anna-Kaci
16178,1,1.0,1.0,Tops & Tees,Hanes
27835,1,,,Swim,Kanu Surf
15651,1,,,Plus,Bra Discs
2968,1,2.0,0.5,Active,Champion
11853,1,1.0,1.0,Intimates,b.tempt'd by Wacoal
25540,1,1.0,1.0,Underwear,Fruit of the Loom
24521,1,2.0,0.5,Socks,Gold Toe
9007,1,,,Socks & Hosiery,Harmonie
12343,1,1.0,1.0,Intimates,SEX NIGHT
12477,1,1.0,1.0,Intimates,SEX NIGHT
28855,1,3.0,0.3333333333333333,Accessories,Columbia
11928,1,,,Intimates,Rene Rofe
18464,1,,,Active,ASICS
29024,1,1.0,1.0,Accessories,Kenneth Cole REACTION
7872,1,2.0,0.5,Blazers & Jackets,Allegra K
28640,1,2.0,0.5,Accessories,Tommy Hilfiger
21839,1,,,Pants,Allegra K
28901,1,2.0,0.5,Accessories,Outdoor Research
19746,1,3.0,0.3333333333333333,Sweaters,Allegra K
6871,1,,,Shorts,Rich & Skinny
19401,1,2.0,0.5,Sweaters,Allegra K
14854,1,,,Maternity,QT
27300,1,,,Sleep & Lounge,Fun Boxers
25978,1,2.0,0.5,Underwear,2(x)ist
6729,1,,,Shorts,MANGO
5230,1,2.0,0.5,Pants & Capris,Woman Within
18341,1,2.0,0.5,Active,COLD STORAGE
3185,1,2.0,0.5,Dresses,Alki'i
24952,1,,,Socks,Forever Collectibles
19910,1,,,Suits & Sport Coats,King Formal Wear
16597,1,,,Tops & Tees,Caterpillar
579,1,1.0,1.0,Tops & Tees,Cecico Clothing
943,1,1.0,1.0,Sweaters,Fashion Victim
28261,1,1.0,1.0,Swim,Quiksilver
1480,1,1.0,1.0,Sweaters,Fashion Victim
19955,1,,,Suits & Sport Coats,boxed-gifts
16209,1,2.0,0.5,Tops & Tees,Volcom
16302,1,2.0,0.5,Tops & Tees,American Apparel
8997,1,,,Socks & Hosiery,Calvin Klein
6253,1,,,Leggings,Donna Karan
738,1,2.0,0.5,Tops & Tees,Sons Of Anarchy
10592,1,6.0,0.16666666666666666,Intimates,Exquisite Form
5268,1,2.0,0.5,Pants & Capris,Wearables
25077,1,3.0,0.3333333333333333,Socks,Browning
19446,1,1.0,1.0,Sweaters,LabelShopper
14183,1,1.0,1.0,Accessories,Fennco
6438,1,2.0,0.5,Shorts,MANGO
28348,1,4.0,0.25,Accessories,Alexander Julian
17579,1,4.0,0.25,Fashion Hoodies & Sweatshirts,ililily
658,1,2.0,0.5,Tops & Tees,Blue Star Inc.
25389,1,2.0,0.5,Underwear,Champion
401,1,1.0,1.0,Tops & Tees,Next Level
3762,1,,,Dresses,Alki'i
16470,1,1.0,1.0,Tops & Tees,Call Of Duty
8033,1,,,Clothing Sets,Carol Wright Gifts
18395,1,1.0,1.0,Active,Russell Athletic
16226,1,2.0,0.5,Tops & Tees,Gildan
28511,1,1.0,1.0,Accessories,Levi's
22746,1,,,Shorts,Polo Jeans Co.
6147,1,1.0,1.0,Leggings,Torrid
10815,1,2.0,0.5,Intimates,Jockey
24682,1,,,Socks,Sox Shop
25474,1,,,Underwear,Duofold
18208,1,,,Active,Champion
16309,1,1.0,1.0,Tops & Tees,
9091,1,,,Socks & Hosiery,Betsey Johnson
659,1,1.0,1.0,Tops & Tees,Fluff
16568,1,3.0,0.3333333333333333,Tops & Tees,Hurley
18393,1,2.0,0.5,Active,Russell Athletic
15236,1,,,Plus,Solmate
16620,1,1.0,1.0,Tops & Tees,Ian Leino Design
10534,1,,,Intimates,Valmont
25647,1,1.0,1.0,Underwear,Calvin Klein
16382,1,1.0,1.0,Tops & Tees,Oakley
28066,1,,,Swim,N2N Bodywear
18484,1,,,Active,Champion
12411,1,1.0,1.0,Intimates,Intimates Boutique
25433,1,,,Underwear,Duofold
25670,1,,,Underwear,2(x)ist
14434,1,,,Maternity,A Pea in the Pod
2122,1,,,Fashion Hoodies & Sweatshirts,Boxercraft
10600,1,3.0,0.3333333333333333,Intimates,Lily of France
8847,1,2.0,0.5,Socks & Hosiery,Solmate
16469,1,3.0,0.3333333333333333,Tops & Tees,Hurley
18169,1,,,Active,Duofold
8852,1,1.0,1.0,Socks & Hosiery,Solmate Socks
18215,1,2.0,0.5,Active,Duofold
10173,1,3.0,0.3333333333333333,Sleep & Lounge,Paul Frank
24810,1,1.0,1.0,Socks,Calvin Klein
12212,1,1.0,1.0,Intimates,Frederick's of Hollywood
24964,1,1.0,1.0,Socks,NEFF
25738,1,1.0,1.0,Underwear,Papi
12578,1,,,Intimates,Fashion Forms
6836,1,,,Shorts,American Apparel
8848,1,,,Socks & Hosiery,Betsey Johnson
10036,1,1.0,1.0,Sleep & Lounge,HUE
10884,1,,,Intimates,Cosabella
16710,1,4.0,0.25,Tops & Tees,Hanes
18073,1,1.0,1.0,Active,Fruit of the Loom
14114,1,,,Accessories,Isotoner
6596,1,2.0,0.5,Shorts,Rewash
25066,1,1.0,1.0,Socks,Tommy Hilfiger
22509,1,2.0,0.5,Pants,Allegra K
3594,1,1.0,1.0,Dresses,Allegra K
19211,1,1.0,1.0,Sweaters,Allegra K
18721,1,,,Active,Wrightsock
19565,1,3.0,0.3333333333333333,Sweaters,Canyon Ridge
26149,1,1.0,1.0,Underwear,Fruit of the Loom
6328,1,2.0,0.5,Shorts,Wallflower
22508,1,4.0,0.25,Pants,Allegra K
6314,1,,,Shorts,Wallflower
26372,1,2.0,0.5,Underwear,Nautica
12211,1,1.0,1.0,Intimates,Rampage
12206,1,1.0,1.0,Intimates,Rampage
25755,1,2.0,0.5,Underwear,Hanes
112,1,1.0,1.0,Tops & Tees,Curve Appeal
7522,1,1.0,1.0,Blazers & Jackets,FineBrandShop
6500,1,2.0,0.5,Shorts,Gypsy 05
24497,1,2.0,0.5,Socks,Wigwam
14491,1,,,Maternity,Allegra K
17992,1,2.0,0.5,Fashion Hoodies & Sweatshirts,Allegra K
9129,1,,,Socks & Hosiery,Keen
4182,1,,,Jumpsuits & Rompers,Allegra K
11328,1,,,Intimates,Under Moments
9466,1,2.0,0.5,Socks & Hosiery,Timberland
18250,1,,,Active,Hanes
10608,1,2.0,0.5,Intimates,Hanes
9499,1,,,Socks & Hosiery,Keen
25221,1,1.0,1.0,Socks,Gold Toe
24906,1,,,Socks,Keen
9448,1,,,Socks & Hosiery,Darn Tough
25114,1,,,Socks,Icebreaker
13372,1,,,Swim,Bikinimo Swimwear
18447,1,1.0,1.0,Active,C-IN2
2435,1,4.0,0.25,Active,SmartWool
1587,1,1.0,1.0,Fashion Hoodies & Sweatshirts,Allegra K
22511,1,2.0,0.5,Pants,Allegra K
7699,1,,,Blazers & Jackets,Allegra K
2329,1,,,Fashion Hoodies & Sweatshirts,Allegra K
17989,1,,,Fashion Hoodies & Sweatshirts,Allegra K
4075,1,1.0,1.0,Jumpsuits & Rompers,Jenni
26008,1,4.0,0.25,Underwear,INDERA THERMALS
25133,1,2.0,0.5,Socks,Bridgedale
12409,1,1.0,1.0,Intimates,Laura
24767,1,2.0,0.5,Socks,point6
9073,1,1.0,1.0,Socks & Hosiery,SK Hat shop
27508,1,,,Swim,Gary Majdell Sport
12059,1,1.0,1.0,Intimates,Foot Petals
475,1,1.0,1.0,Tops & Tees,Samanthas Style Shoppe
131,1,1.0,1.0,Tops & Tees,Roxy
16116,1,1.0,1.0,Tops & Tees,Alpinestars
9236,1,,,Socks & Hosiery,L'eggs
7408,1,1.0,1.0,Skirts,Luxury Divas
28953,1,,,Accessories,TheTieBar
28859,1,,,Accessories,TheTieBar
26805,1,1.0,1.0,Sleep & Lounge,Acura
6163,1,1.0,1.0,Leggings,eVogues Apparel
10322,1,1.0,1.0,Sleep & Lounge,DREAMS
22138,1,,,Pants,LCW Men's
2068,1,,,Fashion Hoodies & Sweatshirts,Rafaella
25203,1,1.0,1.0,Socks,point6
9145,1,3.0,0.3333333333333333,Socks & Hosiery,point6
28376,1,,,Accessories,Columbia
25957,1,,,Underwear,INDERA THERMALS
25533,1,1.0,1.0,Underwear,Fruit of the Loom
19010,1,2.0,0.5,Sweaters,Allegra K
17984,1,,,Fashion Hoodies & Sweatshirts,Allegra K
28280,1,1.0,1.0,Swim,Cloudveil
2850,1,1.0,1.0,Active,SmartWool
27026,1,3.0,0.3333333333333333,Sleep & Lounge,KNOTHE CORP.
28364,1,2.0,0.5,Accessories,NEFF
25882,1,1.0,1.0,Underwear,Indera
16412,1,1.0,1.0,Tops & Tees,Golds Gym
23422,1,1.0,1.0,Shorts,IZOD
9012,1,1.0,1.0,Socks & Hosiery,SK Hat shop
18680,1,3.0,0.3333333333333333,Active,point6
9158,1,,,Socks & Hosiery,Gipsy Hosiery
16494,1,1.0,1.0,Tops & Tees,Amazing Apparel
9273,1,1.0,1.0,Socks & Hosiery,Levante
25345,1,1.0,1.0,Socks,Darn Tough
11566,1,1.0,1.0,Intimates,Pettipant
26194,1,3.0,0.3333333333333333,Underwear,Duofold
385,1,2.0,0.5,Tops & Tees,Shirt City
7344,1,3.0,0.3333333333333333,Skirts,FineBrandShop
8923,1,2.0,0.5,Socks & Hosiery,Ozone
28864,1,3.0,0.3333333333333333,Accessories,Y&G
5837,1,2.0,0.5,Leggings,FineBrandShop
10795,1,1.0,1.0,Intimates,Coquette
15492,1,1.0,1.0,Plus,Ozone
27604,1,2.0,0.5,Swim,Gary Majdell Sport
27832,1,1.0,1.0,Swim,Gary Majdell Sport
27895,1,1.0,1.0,Swim,Gary Majdell Sport
14351,1,1.0,1.0,Maternity,Motherhood Maternity
14484,1,2.0,0.5,Maternity,Motherhood Maternity
12429,1,,,Intimates,Rene Rofe
24850,1,2.0,0.5,Socks,Knocker
7198,1,1.0,1.0,Skirts,Full Tilt
24746,1,1.0,1.0,Socks,Keen
13824,1,1.0,1.0,Accessories,SK Hat shop
25125,1,,,Socks,point6
23238,1,1.0,1.0,Shorts,IZOD
13371,1,1.0,1.0,Swim,J Valdi
8995,1,1.0,1.0,Socks & Hosiery,Sock It To Me
9460,1,3.0,0.3333333333333333,Socks & Hosiery,Sock It To Me
22324,1,,,Pants,Allegra K
10478,1,5.0,0.2,Intimates,Hanes
2591,1,,,Active,Hanes
22430,1,1.0,1.0,Pants,Allegra K
3914,1,2.0,0.5,Dresses,FineBrandShop
5487,1,1.0,1.0,Pants & Capris,Anna-Kaci
6040,1,1.0,1.0,Leggings,Anna-Kaci
6041,1,,,Leggings,Anna-Kaci
24698,1,1.0,1.0,Socks,ExOfficio
6184,1,,,Leggings,XOXO
14244,1,,,Accessories,SK Hat shop
2561,1,1.0,1.0,Active,SmartWool
8937,1,,,Socks & Hosiery,Foot Traffic
5960,1,2.0,0.5,Leggings,Foot Traffic
10161,1,1.0,1.0,Sleep & Lounge,Carol Wright Gifts
9472,1,1.0,1.0,Socks & Hosiery,Comfort Choice
25678,1,3.0,0.3333333333333333,Underwear,Underworks
2909,1,,,Active,FreshGear AFX
14033,1,3.0,0.3333333333333333,Accessories,Frost Hats
27138,1,3.0,0.3333333333333333,Sleep & Lounge,Comfort Zone
739,1,,,Tops & Tees,Jesus Said
17029,1,,,Tops & Tees,Marc Ecko
9153,1,,,Socks & Hosiery,Comfort Choice
14569,1,,,Maternity,Underworks
18135,1,1.0,1.0,Active,Gold Toe
12018,1,1.0,1.0,Intimates,Rampage
15972,1,2.0,0.5,Plus,Frost Hats
25123,1,,,Socks,Thermal Sport
25303,1,3.0,0.3333333333333333,Socks,Knocker
6083,1,1.0,1.0,Leggings,eVogues Apparel
18254,1,2.0,0.5,Active,Champion
27081,1,,,Sleep & Lounge,Comfort Zone
24984,1,3.0,0.3333333333333333,Socks,Timberland
11675,1,1.0,1.0,Intimates,ADVADRI
6047,1,,,Leggings,Luxury Divas
14331,1,1.0,1.0,Accessories,Coloriffics
9937,1,,,Sleep & Lounge,Carol Wright Gifts
2558,1,2.0,0.5,Active,New Balance
26927,1,,,Sleep & Lounge,Comfort Zone
691,1,,,Tops & Tees,JNCO
3428,1,2.0,0.5,Dresses,LOCOMO Dresses
24749,1,,,Socks,Thorlo
9484,1,,,Socks & Hosiery,FoxRiver
17402,1,1.0,1.0,Fashion Hoodies & Sweatshirts,ililily
6038,1,1.0,1.0,Leggings,Luxury Divas
27490,1,,,Swim,Alki'i
8110,1,2.0,0.5,Suits,Ice
11411,1,,,Intimates,C.C. World
15866,1,,,Plus,FreshGear AFX
10182,1,1.0,1.0,Sleep & Lounge,Carol Wright Gifts
13092,1,1.0,1.0,Swim,Bloom's Outlet
26826,1,1.0,1.0,Sleep & Lounge,Acura
26755,1,3.0,0.3333333333333333,Sleep & Lounge,Acura
28675,1,1.0,1.0,Accessories,Columbia
25001,1,2.0,0.5,Socks,Fox River Socks
7928,1,2.0,0.5,Blazers & Jackets,Anna-Kaci
8856,1,,,Socks & Hosiery,HUE
6724,1,2.0,0.5,Shorts,FineBrandShop
12175,1,,,Intimates,Anna-Kaci
22603,1,2.0,0.5,Pants,Allegra K
1957,1,,,Fashion Hoodies & Sweatshirts,Green Tea
9069,1,4.0,0.25,Socks & Hosiery,SK Hat shop
28503,1,2.0,0.5,Accessories,NCIS
28643,1,1.0,1.0,Accessories,Carhartt
